실행순서,실행묶음,하위검증유형,비교기간유형,기간형태,필요공식값,계산규칙,좌표난이도,원문수치구성,공식조회경로,현재실행준비,완료판정기준,Claim번호,원문,현재결과상태,실패원인코드,대표분류,기본검증방법,기사작성일,지표,기사값,단위,기준시점,주기,공식자료경로,실패단계,실패원인_쉬운설명,추가처리조건,분류근거,분류방식,분류확신도,기사번호,문장번호,분야,지역,대상집단,차원,비교조건,계산방식,조건,출처힌트,현재판정,세부문제유형,남은작업,공식근거URL,실행일시,개선후상태,해결여부,공식좌표,공식값,공표근거,응답해시,남은원인,검토메모
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02385_3,2일 통계청은 ‘6월 소비자 물가 동향’에서 지난달 소비자 물가가 작년 동월 대비 2.2% 올랐다고 밝혔다.,HOLD,LOW_SEMANTIC_SCORE,직접값 확인,직접값 확인,2025-07-03,소비자물가 상승률,2.2,%,2024,Y,KOSIS 정규 통계표,공식값 좌표 확정,기사 지표와 공식 통계 개념의 의미 일치도가 부족함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=SEMANTIC_LOW_SCORE | 최신결과사유=LOW_SEMANTIC_SCORE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02385,3,,,,,,DIRECT_VALUE,,통계청,UNDETERMINED,SEMANTIC_LOW_SCORE,LOW_SEMANTIC_SCORE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02395_19,2005년 인구조사에서는 남북 이산가족 유무를 물었는데 총 71만5968명의 국민이 “북한에 가족이나 친인척이 있다”고 답했다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-07-04,총인구,715968,명,2005,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02395,19,,,,,,DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02416_10,이창용 한은 총재는 1일 외신 인터뷰에서 “정부가 최근 발표한 추경안은 연간 성장률을 0.2%포인트 정도 올릴 것”이라고 했다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-07-05,경제성장률,0.2,%p,2025,Y,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02416,10,,,,,,DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02421_1,농림축산식품부는 6일 올해 상반기 아이스크림 수출액이 6550만달러(894억원)를 기록했다고 밝혔다.,HOLD,AS_OF_UNAVAILABLE,직접값 확인,직접값 확인,2025-07-06,수출액,65500000,달러,2025,Y,KOSIS 정규 통계표,공식값·공표정보 조회,기사 작성 시점에 공식값이 공표됐는지 확인하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_ARTICLE_TIME_UNAVAILABLE | 최신결과사유=AS_OF_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02421,1,,,,,"{""claimed_operands"": ""[{'raw': '894억원', 'value': 89400000000.0, 'unit': '원'}]""}",DIRECT_VALUE,,농림축산식품부,UNDETERMINED,VALUE_ARTICLE_TIME_UNAVAILABLE,AS_OF_UNAVAILABLE,https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=134&tblId=DT_134001_001&itmId=T002&prdSe=Y&startPrdDe=2025&endPrdDe=2025&objL1=DATA,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02421_4,작년 연간 아이스크림 수출액은 9150만달러로 1억달러에 근접했다.,HOLD,AS_OF_UNAVAILABLE,직접값 확인,직접값 확인,2025-07-06,수출액,91500000,달러,2024,Y,KOSIS 정규 통계표,공식값·공표정보 조회,기사 작성 시점에 공식값이 공표됐는지 확인하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=VALUE_ARTICLE_TIME_UNAVAILABLE | 최신결과사유=AS_OF_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02421,4,,,,,"{""claimed_operands"": ""[{'raw': '1억달러', 'value': 100000000.0, 'unit': '달러'}]""}",DIRECT_VALUE,,,UNDETERMINED,VALUE_ARTICLE_TIME_UNAVAILABLE,AS_OF_UNAVAILABLE,https://kosis.kr/openapi/Param/statisticsParameterData.do?method=getList&orgId=145&tblId=DT_145011_A006&itmId=T002&prdSe=Y&startPrdDe=2024&endPrdDe=2024&objL1=DATA,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02448_3,8일 통계청에 따르면 지난달 외식 소주 품목의 소비자 물가 지수는 전년 동월 대비 0.1% 올랐다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-07-08,소비자물가 상승률,0.1,%,2025-06,M,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02448,3,,,,,,DIRECT_VALUE,,통계청,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02492_14,재정 적자를 GDP의 3% 이내로 관리해야 한다는 정부의 재정 준칙을 2020년부터 6년 연속 위반하게 된다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-07-11,GDP,3,%,2020,Y,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02492,14,,,,,,DIRECT_VALUE,,,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02558_21,지난달 비경제활동인구 중 활동 상태를 ‘쉬었음’이라고 응답한 20대는 39만6000명으로 전년 동월 대비 2000명 늘었다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-07-16,경제활동인구,20,대,2025-06,M,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02558,21,,,,,"{""claimed_operands"": ""[{'raw': '39만6000명', 'value': 396000.0, 'unit': '명'}, {'raw': '2000명', 'value': 2000.0, 'unit': '명'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02564_5,"법인세 수입은 지난 2022년 103조5700억원에서 2023년 80조4200억원으로 줄었고, 2024년에는 62조5000억원까지 감소했다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-07-17,수입액,103570000000000,원,2022,Y,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02564,5,,,,,"{""claimed_operands"": ""[{'raw': '80조4200억원', 'value': 80420000000000.0, 'unit': '원'}, {'raw': '62조5000억원', 'value': 62500000000000.0, 'unit': '원'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 2개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02569_31,특히 20대 쉬었음 인구는 39만6000명으로 전년 동월 대비 2000명 늘었다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-07-17,총인구,20,대,2025,Y,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02569,31,,,,,"{""claimed_operands"": ""[{'raw': '39만6000명', 'value': 396000.0, 'unit': '명'}, {'raw': '2000명', 'value': 2000.0, 'unit': '명'}]""}",DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02569_4,16일 통계청은 ‘2025년 6월 고용 동향’에서 지난달 취업자가 2909만1000명으로 전년 동월 대비 18만3000명 늘었다고 밝혔다.,HOLD,KOSIS_METADATA_UNAVAILABLE,직접값 확인,직접값 확인,2025-07-17,취업자 수,29091000,명,2025-06,M,KOSIS 정규 통계표,KOSIS 공식 구조 확인,KOSIS 표의 항목·기간·분류 구조 조회를 완료하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=OFFICIAL_METADATA_LOOKUP | 최신결과사유=KOSIS_METADATA_UNAVAILABLE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02569,4,,,,,"{""claimed_operands"": ""[{'raw': '18만3000명', 'value': 183000.0, 'unit': '명'}]""}",DIRECT_VALUE,,통계청,UNDETERMINED,OFFICIAL_METADATA_LOOKUP,KOSIS_METADATA_UNAVAILABLE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02605_13,◇ 달걀 9.2%↑… 축산·수산물 가격 강세 9월 농축수산물 물가는 전년 동월 대비 1.9% 올랐다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-10-02,물가상승률,1.9,%,2025,Y,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02605,13,,,,,"{""claimed_operands"": ""[{'raw': '9.2%', 'value': 9.2, 'unit': '%'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02605_14,작년 9월 폭염으로 인한 공급이 부족했던 채소류는 올해 9월엔 안정적으로 공급되면서 물가가 12.3% 내렸다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-10-02,물가상승률,12.3,%,2024-09,M,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02605,14,,,,,,DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02614_2,8일 국가데이터처에 따르면 지난달 '식료품 및 비주류 음료' 물가지수는 2020년 9월에 비해 22.9% 올랐다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-10-08,물가지수,22.9,%,2020-09,M,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02614,2,,,,,,DIRECT_VALUE,,,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02617_6,특히 지난해 자살률 상위 10개 지역은 모두 인구 감소 지역이었다.,HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-10-09,총인구,10,개,2024,Y,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02617,6,,,,,,DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 1개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02624_7,20대 인구는 2020년 703만명을 기록한 후 4년 연속 감소세다.,HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-10-12,총인구,20,대,2020,Y,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02624,7,,,,,"{""claimed_operands"": ""[{'raw': '703만명', 'value': 7030000.0, 'unit': '명'}]""}",DIRECT_VALUE,"{""direction"": ""DECREASE""}",,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,연간,연간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,기사 수치 없음,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02631_3,"보고서는 2019∼2024년 국가데이터처 소비자물가지수 분류 항목 중 의식주와 관련 있고 상승률이 높은 15개 항목(식료품, 수도 및 주거 관련 서비스, 음식 서비스 등)을 중점적으로 분석했다.",HOLD,NO_EVIDENCE_COORDINATE_CANDIDATE,직접값 확인,직접값 확인,2025-10-16,소비자물가지수,15,개,2024,Y,KOSIS 정규 통계표,필수 조건 검사,공식 구조는 확인했지만 실제 값을 조회할 좌표를 확정하지 못함,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=COORDINATE_GENERAL | 최신결과사유=NO_EVIDENCE_COORDINATE_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02631,3,,,,,,DIRECT_VALUE,"{""direction"": ""INCREASE""}",,UNDETERMINED,COORDINATE_GENERAL,NO_EVIDENCE_COORDINATE_CANDIDATE,,,,,,,,,,
1,D1 정확한 값·단순 좌표,정확한 값 직접 비교,월간,월간,공식값 1개,기사값과 공식값의 단위 정규화 후 직접 비교,단순 좌표,수치 3개,KOSIS 공식 API,묶음 실행 가능,공식 좌표 1개·공식값·공표정보를 확보하고 허용오차/부등호로 판정,A02638_3,"17일 국가데이터처의 ‘9월 고용 동향’에 따르면, 지난달 20대 취업자는 343만5000명으로 지난해 9월(356만9000명)보다 13만4000명 줄었다.",HOLD,NO_HARD_GUARD_CANDIDATE,직접값 확인,직접값 확인,2025-10-18,취업자 수,20,대,2024-09,M,KOSIS 정규 통계표,필수 조건 검사,기간·단위·지역 등 필수 조건을 모두 만족하는 공식 통계표 후보가 없음,공식값 1개 직접 비교,calculation=DIRECT_VALUE | 세부문제유형=HARD_GUARD_ALIAS | 최신결과사유=NO_HARD_GUARD_CANDIDATE,12개 슬롯 + 통합 원장 진단 규칙,확정,A02638,3,,,,,"{""claimed_operands"": ""[{'raw': '343만5000명', 'value': 3435000.0, 'unit': '명'}, {'raw': '356만9000명', 'value': 3569000.0, 'unit': '명'}, {'raw': '13만4000명', 'value': 134000.0, 'unit': '명'}]""}",DIRECT_VALUE,,,UNDETERMINED,HARD_GUARD_ALIAS,NO_HARD_GUARD_CANDIDATE,,,,,,,,,,
